spikerate,info,index,genotype,months
22.2222222222222,28.0503041134342,323,Degenerative,3
17.6666666666667,27.47676003573,332,Degenerative,3
44.5555555555556,37.2497449365151,338,Degenerative,3
22.7777777777778,31.7736162065714,354,Degenerative,3
30.5555555555556,41.2075704401579,365,Degenerative,3
21.2222222222222,29.3586133516987,367,Degenerative,3
16.7777777777778,28.7939380573594,382,Degenerative,3
21.7777777777778,31.378813267067,400,Degenerative,3
20,26.1449118921506,407,Degenerative,3
17.3333333333333,27.3396306162784,411,Degenerative,3
32.2222222222222,30.7043417710861,420,Degenerative,3
12.3333333333333,24.3820607886176,423,Degenerative,3
18.4444444444444,26.3417474198307,427,Degenerative,3
30.6666666666667,27.893085434079,432,Degenerative,3
20.3333333333333,30.9383031626308,462,Degenerative,3
39.8888888888889,32.4416950790211,472,Degenerative,3
12.8888888888889,25.1378798604066,474,Degenerative,3
24.6666666666667,34.3573676291297,475,Degenerative,3
14.8888888888889,26.969208103253,480,Degenerative,3
35.5555555555556,27.4623777972897,481,Degenerative,3
17,25.0277187210559,482,Degenerative,3
31.2222222222222,40.4181225125841,483,Degenerative,3
24.1111111111111,27.7975737783326,486,Degenerative,3
22.6666666666667,31.2935857627378,497,Degenerative,3
34,29.128794074234,12,Degenerative,4
20.7777777777778,25.4456864022666,30,Degenerative,4
16,24.5179523964586,32,Degenerative,4
41,34.9518699987133,44,Degenerative,4
32.7777777777778,24.4268568664012,45,Degenerative,4
25.2222222222222,24.5787592518747,53,Degenerative,4
22.8888888888889,24.5446349027125,55,Degenerative,4
30.6666666666667,35.5678669689364,69,Degenerative,4
25.8888888888889,26.3560899537983,83,Degenerative,4
28.1111111111111,24.0129732590288,103,Degenerative,4
23.6666666666667,27.3196319744587,108,Degenerative,4
31.5555555555556,37.7584816520779,112,Degenerative,4
27.1111111111111,26.3457217765489,117,Degenerative,4
26.5555555555556,31.3420500909358,119,Degenerative,4
26.4444444444444,22.7525386697341,134,Degenerative,4
21.5555555555556,24.5773583796947,140,Degenerative,4
23.6666666666667,25.2713492507218,143,Degenerative,4
19.3333333333333,23.7029033331949,153,Degenerative,4
23.7777777777778,30.867715677745,215,Degenerative,4
31.1111111111111,31.1949263442613,247,Degenerative,4
32,29.2952477692732,253,Degenerative,4
29.8888888888889,30.0703099617004,258,Degenerative,4
38.5555555555556,35.611397851208,261,Degenerative,4
34.5555555555556,35.5266599809337,264,Degenerative,4
34.2222222222222,29.6244173926702,265,Degenerative,4
34.2222222222222,30.4551090376146,268,Degenerative,4
37.1111111111111,30.9658880771688,278,Degenerative,4
40.3333333333333,36.9141511465366,280,Degenerative,4
34.3333333333333,39.007089916988,292,Degenerative,4
38.6666666666667,33.6587610349018,299,Degenerative,4
16.7777777777778,25.0039570476004,300,Degenerative,4
36.7777777777778,29.3773636121849,303,Degenerative,4
25.4444444444444,29.4443430214126,307,Degenerative,4
36.6666666666667,30.3518879947963,329,Degenerative,4
25.3333333333333,25.7537884444643,347,Degenerative,4
25.1111111111111,7.1539050545652,22,Degenerative,4
30.8888888888889,7.97848597836492,33,Degenerative,4
17,5.67372930763725,34,Degenerative,4
16.7777777777778,5.58029465745662,50,Degenerative,4
12.1111111111111,5.48436338118774,59,Degenerative,4
24.5555555555556,6.41723557292707,71,Degenerative,4
24.4444444444444,5.83173269034877,76,Degenerative,4
10.1111111111111,5.98389919220677,80,Degenerative,4
25,5.98855234991214,100,Degenerative,4
20.7777777777778,6.37491974493773,117,Degenerative,4
26,6.39487226935913,119,Degenerative,4
14.2222222222222,5.90477082622229,125,Degenerative,4
14.8888888888889,6.8849407039311,127,Degenerative,4
26.6666666666667,7.81302627254336,128,Degenerative,4
13.5555555555556,5.86581342298994,134,Degenerative,4
13.4444444444444,5.6207721986784,138,Degenerative,4
50.3333333333333,9.66757797115724,149,Degenerative,4
15.1111111111111,5.58699515947123,151,Degenerative,4
20.6666666666667,5.83203016219654,176,Degenerative,4
20.6666666666667,6.64540075800075,182,Degenerative,4
18.8888888888889,5.22468705421124,201,Degenerative,4
23.5555555555556,6.69248593784172,205,Degenerative,4
18.4444444444444,5.18002296703939,221,Degenerative,4
25.8888888888889,6.78747095600659,228,Degenerative,4
21.4444444444444,6.29726689106388,235,Degenerative,4
14.1111111111111,5.34798723974797,239,Degenerative,4
30.4444444444444,8.50878451867914,250,Degenerative,4
17.3333333333333,16.2039014362633,125,Degenerative,5
7.22222222222222,7.35020265940671,133,Degenerative,5
7.66666666666667,7.41423949863669,134,Degenerative,5
18.6666666666667,20.1052965538052,144,Degenerative,5
8.55555555555556,11.6169524050381,146,Degenerative,5
21.2222222222222,24.8536448771844,153,Degenerative,5
6.66666666666667,10.0207916058617,154,Degenerative,5
7,6.77752420462083,155,Degenerative,5
9.66666666666667,13.6968467357065,159,Degenerative,5
6.55555555555556,10.7218368143214,166,Degenerative,5
4.11111111111111,8.99887988429127,171,Degenerative,5
15.4444444444444,19.9053378961461,176,Degenerative,5
30.3333333333333,13.5672480325963,179,Degenerative,5
31.6666666666667,29.5178105590059,234,Degenerative,5
52.8888888888889,34.7371160329095,245,Degenerative,5
4.55555555555556,9.08314410190338,246,Degenerative,5
23.4444444444444,20.899717775561,249,Degenerative,5
12.7777777777778,22.399489444215,250,Degenerative,5
17.6666666666667,20.2833674097535,251,Degenerative,5
17.4444444444444,17.0884307600882,253,Degenerative,5
16.1111111111111,10.4426947960782,255,Degenerative,5
25.8888888888889,24.1495387874249,256,Degenerative,5
5.77777777777778,13.3379260578447,257,Degenerative,5
8.33333333333333,11.0980805211479,272,Degenerative,5
3.66666666666667,8.79991697884969,273,Degenerative,5
12.6666666666667,17.0408838591443,275,Degenerative,5
3.11111111111111,9.04281781097256,276,Degenerative,5
21.8888888888889,14.0877075414084,280,Degenerative,5
5.22222222222222,8.03096367689327,282,Degenerative,5
5.33333333333333,10.7659601759436,286,Degenerative,5
21.6666666666667,19.6908185326851,288,Degenerative,5
32.2222222222222,21.6449632061337,296,Degenerative,5
45.7777777777778,16.4405646695867,29,Degenerative,5
21.4444444444444,15.7801101875111,30,Degenerative,5
24.8888888888889,16.2556668180669,31,Degenerative,5
23.2222222222222,14.6335810592677,49,Degenerative,5
23.2222222222222,15.9393671707012,63,Degenerative,5
54.8888888888889,18.5984332617273,65,Degenerative,5
27.3333333333333,15.8006440611943,75,Degenerative,5
42.5555555555556,16.3320373692897,98,Degenerative,5
31.2222222222222,14.7991328571963,115,Degenerative,5
44,14.8604746407624,160,Degenerative,5
28.4444444444444,14.8879352378168,164,Degenerative,5
30.8888888888889,15.3266670625124,166,Degenerative,5
30.1111111111111,16.1925757807944,171,Degenerative,5
28.6666666666667,16.6444337600123,269,Degenerative,5
43.5555555555556,15.4806259270124,319,Degenerative,5
23,14.6348761784258,323,Degenerative,5
25.3333333333333,15.3453486550235,325,Degenerative,5
24.5555555555556,16.4473582516573,333,Degenerative,5
40.2222222222222,16.7363688255762,348,Degenerative,5
22.3333333333333,15.5670758594453,358,Degenerative,5
31.7777777777778,33.8450327675643,367,Degenerative,5
8,14.308358414234,371,Degenerative,5
33.3333333333333,30.959447113839,373,Degenerative,5
48.3333333333333,31.1532699608417,378,Degenerative,5
35,41.7128332802568,380,Degenerative,5
16.6666666666667,14.9336689598103,382,Degenerative,5
45.2222222222222,31.0193134727278,383,Degenerative,5
52.4444444444444,28.9373865119718,390,Degenerative,5
26.3333333333333,21.1730485967683,393,Degenerative,5
23.5555555555556,18.196703784793,396,Degenerative,5
25.2222222222222,31.7046613573563,402,Degenerative,5
9.88888888888889,15.4267468572587,407,Degenerative,5
23.8888888888889,18.9992423981663,408,Degenerative,5
31.6666666666667,21.4688450284783,409,Degenerative,5
33.4444444444444,28.3193001098701,410,Degenerative,5
12.8888888888889,22.3691470751526,412,Degenerative,5
30.3333333333333,28.977479863373,415,Degenerative,5
25.6666666666667,23.3979794720612,417,Degenerative,5
30.3333333333333,22.5909608233268,418,Degenerative,5
36.6666666666667,15.9177378491158,421,Degenerative,5
30.5555555555556,31.0482201345603,422,Degenerative,5
15.2222222222222,17.5044969491467,423,Degenerative,5
13.5555555555556,14.724145788469,425,Degenerative,5
27,23.8365841304706,435,Degenerative,5
24.2222222222222,26.8750149379272,436,Degenerative,5
34.6666666666667,33.9706772476967,443,Degenerative,5
27.1111111111111,23.4272945555329,444,Degenerative,5
9.44444444444444,12.747603651626,15,Degenerative,5
9.22222222222222,17.4716706695638,25,Degenerative,5
18.3333333333333,11.259651708257,26,Degenerative,5
22.8888888888889,12.2562756212814,33,Degenerative,5
4.77777777777778,10.1656028207154,34,Degenerative,5
16.5555555555556,9.12542665499323,132,Degenerative,5
14.1111111111111,9.52874291026936,139,Degenerative,5
15.7777777777778,8.95362307579815,146,Degenerative,5
15.6666666666667,10.1918137432243,147,Degenerative,5
19.6666666666667,10.8541667671646,154,Degenerative,5
18.2222222222222,14.17997573776,162,Degenerative,5
24.8888888888889,12.2331222131933,168,Degenerative,5
15.7777777777778,10.9297490233447,178,Degenerative,5
13.4444444444444,12.2506343458777,191,Degenerative,5
17.1111111111111,9.72694976657563,197,Degenerative,5
15.3333333333333,9.28575635600649,199,Degenerative,5
10.8888888888889,9.30041929671239,200,Degenerative,5
14.6666666666667,9.69253328689376,209,Degenerative,5
14.2222222222222,13.185640846745,210,Degenerative,5
12.8888888888889,11.0770357797046,214,Degenerative,5
9.77777777777778,9.53148843758423,217,Degenerative,5
13.1111111111111,11.5454250049245,220,Degenerative,5
12.8888888888889,9.26714720381178,225,Degenerative,5
13,9.52391052221451,227,Degenerative,5
13.2222222222222,11.0127503780527,229,Degenerative,5
12.7777777777778,9.43918524456072,230,Degenerative,5
13.5555555555556,9.17222023406261,232,Degenerative,5
13,9.1784411621491,233,Degenerative,5
13.1111111111111,12.3742512812071,235,Degenerative,5
16.5555555555556,16.0888671388219,236,Degenerative,5
12.3333333333333,11.8580772936262,237,Degenerative,5
16.5555555555556,10.6241557790135,242,Degenerative,5
11.6666666666667,10.7941909846644,243,Degenerative,5
10.5555555555556,8.92306654019751,246,Degenerative,5
13.1111111111111,10.9527995002161,247,Degenerative,5
14.7777777777778,13.1518088867843,250,Degenerative,5
14.3333333333333,11.9066989898103,259,Degenerative,5
8.22222222222222,10.351757999005,272,Degenerative,5
17.1111111111111,9.43153762389541,275,Degenerative,5
7.22222222222222,11.1817104564758,290,Degenerative,5
12.5555555555556,17.6455553545211,300,Degenerative,5
10.3333333333333,16.7774693453632,330,Degenerative,5
25.3333333333333,15.6851008969689,347,Degenerative,5
12.7777777777778,20.8942803328472,348,Degenerative,5
23.8888888888889,27.9683779745707,365,Degenerative,5
12.6666666666667,9.52788636080521,400,Degenerative,5
34,32.4123040075025,403,Degenerative,5
32,37.4575639177892,404,Degenerative,5
35.5555555555556,25.6497874591716,479,Degenerative,5
39.7777777777778,11.9599048461558,6,Degenerative,7
37,7.85614314400801,15,Degenerative,7
32.3333333333333,8.96857710278566,23,Degenerative,7
35.6666666666667,8.96876669880532,48,Degenerative,7
27.3333333333333,7.42321473041789,52,Degenerative,7
37.8888888888889,9.65354636274609,58,Degenerative,7
7.55555555555556,7.13088523971395,63,Degenerative,7
32.1111111111111,7.17653017289779,78,Degenerative,7
32.3333333333333,12.0537876718359,86,Degenerative,7
32.5555555555556,11.5460642511582,95,Degenerative,7
36.2222222222222,8.74548271775556,101,Degenerative,7
27.1111111111111,8.25851915796642,109,Degenerative,7
29.4444444444444,8.80210725293452,117,Degenerative,7
11.7777777777778,8.90970642152222,121,Degenerative,7
31.3333333333333,13.0650279365561,138,Degenerative,7
31.8888888888889,7.63370204853327,142,Degenerative,7
38,10.1102388586928,147,Degenerative,7
8.66666666666667,7.47304683971981,178,Degenerative,7
25.1111111111111,8.49856781014003,190,Degenerative,7
30.7777777777778,12.5436049307662,193,Degenerative,7
36.5555555555556,9.96730558259417,196,Degenerative,7
25.1111111111111,9.4372770312218,207,Degenerative,7
28.4444444444444,7.11489382241552,214,Degenerative,7
25,11.4864988878642,226,Degenerative,7
33.5555555555556,10.7602604723508,227,Degenerative,7
38.8888888888889,8.54843778301364,234,Degenerative,7
34.3333333333333,11.6422792833242,242,Degenerative,7
35.5555555555556,9.15407799644584,247,Degenerative,7
9.44444444444444,8.4249466163614,258,Degenerative,7
29.3333333333333,7.20103062393951,271,Degenerative,7
34.3333333333333,12.0435975328475,278,Degenerative,7
29,10.0833584791031,290,Degenerative,7
30.3333333333333,9.55206429822857,291,Degenerative,7
14.5555555555556,10.8257309317616,299,Degenerative,7
32.5555555555556,7.91803228623763,303,Degenerative,7
34.3333333333333,8.65249462702652,304,Degenerative,7
33.3333333333333,8.46605047304877,311,Degenerative,7
31.5555555555556,9.89323430411361,328,Degenerative,7
36.7777777777778,9.99926072068721,347,Degenerative,7
12.2222222222222,7.10648800984618,362,Degenerative,7
35.5555555555556,8.5080747690311,374,Degenerative,7
33.4444444444444,8.48326988915147,388,Degenerative,7
24.3333333333333,9.72526257150392,415,Degenerative,7
38.3333333333333,8.10516575261818,416,Degenerative,7
30,10.5735129341751,443,Degenerative,7
38.2222222222222,8.09706051386918,448,Degenerative,7
31.3333333333333,12.6709272804187,466,Degenerative,7
14.1111111111111,15.6557504912146,4,WT,0
8.55555555555556,10.2554171517363,10,WT,0
29.4444444444444,19.0544045459607,39,WT,0
13.5555555555556,18.6112779850317,53,WT,0
25.1111111111111,17.6038470127792,98,WT,0
15.4444444444444,18.7813424953779,104,WT,0
12.7777777777778,11.6753686255177,111,WT,0
15.4444444444444,16.0736569373119,120,WT,0
15.5555555555556,14.4652256789465,131,WT,0
33,15.7452112567592,135,WT,0
12.4444444444444,10.4176373471784,142,WT,0
13,9.67544458168525,143,WT,0
13,17.252191692117,145,WT,0
13.7777777777778,12.9789620948822,160,WT,0
23.7777777777778,20.4441403619715,166,WT,0
14.1111111111111,18.8103292445418,167,WT,0
9.11111111111111,9.94050986653939,174,WT,0
7,9.70145865717275,180,WT,0
8.66666666666667,12.6415531959017,203,WT,0
31.7777777777778,22.9614166692236,209,WT,0
8.55555555555556,14.2780612230245,221,WT,0
28.8888888888889,22.236817192359698,225,WT,0
8.11111111111111,9.88254208944181,226,WT,0
10.7777777777778,15.3762810876276,227,WT,0
27.1111111111111,19.1623014721706,234,WT,0
19.5555555555556,14.0650670519188,237,WT,0
9.55555555555556,10.8913916328661,252,WT,0
8.55555555555556,10.4420256170911,262,WT,0
11.6666666666667,15.839545934595,270,WT,0
27.4444444444444,14.5771018218009,278,WT,0
7.77777777777778,11.6490806026955,299,WT,0
25.2222222222222,12.5268298453065,313,WT,0
36.4444444444444,13.5277809975666,6,Degenerative,4
28,14.8341464993907,14,Degenerative,4
26.8888888888889,13.7118069860773,44,Degenerative,4
25.6666666666667,13.2576215241758,86,Degenerative,4
27.4444444444444,13.3108551019434,121,Degenerative,4
33,16.2145161062705,133,Degenerative,4
39.7777777777778,15.2051942976927,139,Degenerative,4
24.8888888888889,13.3521951785155,144,Degenerative,4
29,14.1408990295163,155,Degenerative,4
41.5555555555556,15.3649106634258,163,Degenerative,4
27.5555555555556,13.906673232321,177,Degenerative,4
26,15.1336560990932,188,Degenerative,4
24.8888888888889,13.6604979421328,192,Degenerative,4
40.6666666666667,13.743374450375,207,Degenerative,4
28.6666666666667,13.2497392938755,211,Degenerative,4
23.5555555555556,14.7199780695881,214,Degenerative,4
17.1111111111111,12.7650640281555,216,Degenerative,4
29.7777777777778,15.861043187091,225,Degenerative,4
38.6666666666667,14.8507245229291,228,Degenerative,4
30.4444444444444,14.0832813502234,232,Degenerative,4
35.4444444444444,13.5520027999009,244,Degenerative,4
24.1111111111111,13.9868059137107,246,Degenerative,4
27,14.336812943845,247,Degenerative,4
18.8888888888889,14.5811920709752,248,Degenerative,4
28.8888888888889,12.9044655629836,260,Degenerative,4
26.6666666666667,14.9359732898967,264,Degenerative,4
45.1111111111111,17.5397960695542,272,Degenerative,4
22.1111111111111,12.4703107833041,281,Degenerative,4
26.6666666666667,26.2164373168351,13,Degenerative,3
31.2222222222222,21.5909570734151,67,Degenerative,3
29.1111111111111,27.6546826112765,84,Degenerative,3
33,35.5077558874322,105,Degenerative,3
13.2222222222222,14.6342773875877,117,Degenerative,3
8.33333333333333,11.0909418929868,125,Degenerative,3
18,11.4108032704996,126,Degenerative,3
5.22222222222222,10.0721154900649,152,Degenerative,3
46,39.1208931651752,155,Degenerative,3
19.1111111111111,28.9193417470039,156,Degenerative,3
29.2222222222222,26.413533430408,174,Degenerative,3
11.4444444444444,21.8200869128011,192,Degenerative,3
69.4444444444444,41.0649033440326,193,Degenerative,3
7.55555555555556,15.2098242530207,196,Degenerative,3
4.44444444444444,11.0608349504893,197,Degenerative,3
4.33333333333333,11.0095209365311,200,Degenerative,3
10.4444444444444,12.1463051537537,204,Degenerative,3
48.1111111111111,41.3448181246307,205,Degenerative,3
7.55555555555556,16.2421265178123,210,Degenerative,3
4.55555555555556,11.2759304643445,217,Degenerative,3
61,38.496381985968,222,Degenerative,3
14.1111111111111,11.2680468980811,238,Degenerative,3
14.5555555555556,23.163839299917,239,Degenerative,3
62,38.9025987659216,241,Degenerative,3
15.8888888888889,17.0595756473144,246,Degenerative,3
40.8888888888889,39.0228912839914,250,Degenerative,3
37,39.6397453487782,256,Degenerative,3
35.7777777777778,29.9731205461887,278,Degenerative,3
19.5555555555556,12.2091791122662,282,Degenerative,3
8.44444444444444,15.4556469658757,299,Degenerative,3
33.8888888888889,22.8168677746267,304,Degenerative,3
7.88888888888889,14.3508086585006,318,Degenerative,3
5.22222222222222,10.5718064474192,321,Degenerative,3
36.7777777777778,21.5561948090457,327,Degenerative,3
37.4444444444444,34.4931310343694,328,Degenerative,3
26.1111111111111,21.5709268284485,358,Degenerative,3
34.6666666666667,23.6080017806436,362,Degenerative,3
2.88888888888889,3.70152216991987,5,Degenerative,7
30.4444444444444,4.12404460224538,22,Degenerative,7
30.6666666666667,4.14883043237257,25,Degenerative,7
15,3.87414002622727,50,Degenerative,7
19.4444444444444,4.77866743877969,52,Degenerative,7
4.22222222222222,3.68051259627351,54,Degenerative,7
23.5555555555556,4.40868401681982,62,Degenerative,7
3.55555555555556,3.69263098707117,64,Degenerative,7
22.2222222222222,4.41429550162841,96,Degenerative,7
8.22222222222222,4.05665553411304,97,Degenerative,7
14.5555555555556,5.15763019364597,98,Degenerative,7
19.1111111111111,6.46726339645747,104,Degenerative,7
10.1111111111111,3.84555721946175,114,Degenerative,7
27.5555555555556,3.97158700143688,138,Degenerative,7
24,3.65475905251021,141,Degenerative,7
23.4444444444444,4.90139271020817,149,Degenerative,7
23.7777777777778,3.69647022308996,161,Degenerative,7
24.3333333333333,4.82866401610091,163,Degenerative,7
24.8888888888889,4.16924066302039,175,Degenerative,7
